filt,kind,param,hold,p_ret,p,is_cagr,is_sharpe,is_maxdd,name,bh,by
50.0,vix_spike,1.15,10,0.27388878825780694,0.5189073625929851,0.006580654954212006,0.12568489778364864,-0.2190827591307143,vix_spike=1.15|H10|F50.0,False,False
50.0,vix_spike,1.15,20,0.07763235435687708,0.2545789450197549,0.026488978499773497,0.3127253091893947,-0.25417028882303483,vix_spike=1.15|H20|F50.0,False,False
50.0,vix_cross,17.0,5,0.47400114611505456,0.6604836873264311,-0.0002545447743752538,0.01497814868874769,-0.15193611463939394,vix_cross=17.0|H5|F50.0,False,False
50.0,vix_cross,17.0,10,0.40520306774463993,0.6812702173182121,0.001252239105514752,0.05077043852582053,-0.20541518144215531,vix_cross=17.0|H10|F50.0,False,False
50.0,vix_cross,17.0,20,0.5043732494340046,0.8180849080716364,-0.0029457231746677914,-0.002451744001352129,-0.3401391480363678,vix_cross=17.0|H20|F50.0,False,False
50.0,vix_cross,18.0,5,0.2072326807429029,0.34951935382664684,0.007645543783726394,0.18921613290784808,-0.13627998422176035,vix_cross=18.0|H5|F50.0,False,False
50.0,vix_cross,18.0,10,0.12332742182112966,0.29087747006567183,0.014769206304998228,0.26320743060604407,-0.15377562275748247,vix_cross=18.0|H10|F50.0,False,False
50.0,vix_cross,18.0,20,0.5922276598237454,0.851759746259523,-0.0077938248357865,-0.05085739182853664,-0.34006209268497956,vix_cross=18.0|H20|F50.0,False,False
50.0,vix_cross,19.0,5,0.60717581241468,0.7290642373217975,-0.00387751820331228,-0.058872373737557646,-0.2531949836504068,vix_cross=19.0|H5|F50.0,False,False
50.0,vix_cross,19.0,10,0.4479272813687859,0.6543779439136954,-0.00027528014238598075,0.027317596785946283,-0.23932368826725336,vix_cross=19.0|H10|F50.0,False,False
50.0,vix_cross,19.0,20,0.8956323813803201,0.9747966336060477,-0.02644901885498263,-0.2747650691961257,-0.4745509101688966,vix_cross=19.0|H20|F50.0,False,False
50.0,vix_cross,20.0,5,0.5203202070406391,0.6599650422187473,-0.0023158437239217955,-0.011009133788715856,-0.22408735659910572,vix_cross=20.0|H5|F50.0,False,False
50.0,vix_cross,20.0,10,0.2705351186610266,0.4532038671761012,0.007700022835598563,0.13724238961140367,-0.3121689313765529,vix_cross=20.0|H10|F50.0,False,False
50.0,vix_cross,20.0,20,0.6382735583140622,0.8602123194179636,-0.013921725088251957,-0.080393161754053,-0.4890137834701248,vix_cross=20.0|H20|F50.0,False,False
50.0,vix_cross,22.0,5,0.28965018323161407,0.38029422398015067,0.005612049495321791,0.11502122187071354,-0.18162308515389602,vix_cross=22.0|H5|F50.0,False,False
50.0,vix_cross,22.0,10,0.39576018690863657,0.5559051821231125,1.0668957135751e-05,0.04897000138237283,-0.32140527492766935,vix_cross=22.0|H10|F50.0,False,False
50.0,vix_cross,22.0,20,0.35384561897082945,0.5306435222453404,0.003170193685026357,0.08776952989688734,-0.45699152025058143,vix_cross=22.0|H20|F50.0,False,False
50.0,vix_cross,25.0,5,0.8468104257876966,0.8821617201246715,-0.020600415710535613,-0.26196482592842635,-0.4220892607591551,vix_cross=25.0|H5|F50.0,False,False
50.0,vix_cross,25.0,10,0.35516118726048523,0.4580951784454355,0.002579396078043583,0.07521675137707483,-0.4096192339883439,vix_cross=25.0|H10|F50.0,False,False
50.0,vix_cross,25.0,20,0.20380470326760752,0.319747149254563,0.012981796598196649,0.1667396006118765,-0.39401121963538854,vix_cross=25.0|H20|F50.0,False,False
50.0,rsi2,5.0,5,0.01979877256409636,0.0959583270780798,0.051993046878439975,0.4450027080495945,-0.22381650858086855,rsi2=5.0|H5|F50.0,False,False
50.0,rsi2,5.0,10,0.03179841422309668,0.22508929336722366,0.053318491663371326,0.3992286684282221,-0.3417690711212784,rsi2=5.0|H10|F50.0,False,False
50.0,rsi2,5.0,20,0.013482138841563206,0.13031611723378178,0.07820308465402648,0.4864963147836796,-0.4326013305363653,rsi2=5.0|H20|F50.0,False,False
50.0,rsi2,10.0,5,0.03532658129468094,0.15132046416109304,0.04640349151099632,0.3983293278679488,-0.2420395436120888,rsi2=10.0|H5|F50.0,False,False
50.0,rsi2,10.0,10,0.03326801832605915,0.23697605410092296,0.05376643792720137,0.3990233002579942,-0.34824976200746427,rsi2=10.0|H10|F50.0,False,False
